지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
119,수원,2017-01-01 11:00,4.3,0,,,.9,0,160,0,79,0,6.5,.9,1026.5,0,1030.8,0,.5,0,.67,0,,,2,2,Sc,11,365,,19,-.1,0,,,,
119,수원,2017-01-01 12:00,5.9,0,,,1.2,0,160,0,76,0,7,1.9,1025.5,0,1029.8,0,.3,0,.84,0,,,7,7,Sc,8,434,,19,.2,0,,,,
119,수원,2017-01-01 13:00,6.8,0,,,1.8,0,180,0,72,0,7.1,2,1024.6,0,1028.8,0,.5,0,.89,0,,,7,7,Sc,8,472,,19,.9,0,,,,
119,수원,2017-01-01 14:00,7.4,0,,,1.1,0,140,0,69,0,7.1,2,1023.7,0,1027.9,0,.4,0,.82,0,,,8,8,Sc,7,509,,4019,.9,0,,,,
119,수원,2017-01-01 15:00,7.9,0,,,.9,0,140,0,68,0,7.2,2.3,1023.3,0,1027.5,0,.1,0,.44,0,,,9,9,Sc,8,514,,40,.6,0,,,,
119,수원,2017-01-01 16:00,7.6,0,,,1,0,180,0,68,0,7.1,2,1023.2,0,1027.4,0,.3,0,.4,0,,,8,8,Sc,10,538,,40,.2,0,,,,
119,수원,2017-01-01 17:00,7.2,0,,,.6,0,180,0,71,0,7.2,2.2,1022.8,0,1027,0,0,0,.11,0,,,9,9,Sc,10,504,,40,0,0,,,,
119,수원,2017-01-01 18:00,5.2,0,,,.6,0,70,0,81,0,7.1,2.1,1022.1,0,1026.4,0,0,0,0,0,,,8,8,Sc,12,426,,4019,-.4,0,,,,
119,수원,2017-01-01 19:00,5.8,0,,,1.1,0,70,0,75,0,6.9,1.7,1022.1,0,1026.4,0,,9,,9,,,,9,,11,424,,19,-.1,0,,,,
119,수원,2017-01-01 20:00,5,0,,,1.1,0,90,0,76,0,6.6,1.1,1022.1,0,1026.4,0,,9,,9,,,,9,,12,395,,19,-.1,0,,,,
119,수원,2017-01-01 21:00,4.7,0,,,1.7,0,110,0,79,0,6.7,1.3,1021.4,0,1025.7,0,,9,,9,,,9,7,ScAs,10,374,,19,-.1,0,,,,
119,수원,2017-01-01 22:00,4.9,0,,,1.3,0,90,0,77,0,6.6,1.1,1021.2,0,1025.5,0,,9,,9,,,,10,,10,374,,19,-.1,0,,,,
119,수원,2017-01-01 23:00,4.3,0,,,.6,0,230,0,82,0,6.8,1.4,1021,0,1025.3,0,,9,,9,,,,10,,9,342,,19,-.1,0,,,,
119,수원,2017-01-02 00:00,4.2,0,,,.6,0,200,0,82,0,6.7,1.3,1021,0,1025.3,0,,9,,9,,,10,6,,,332,,19,0,0,,,,
119,수원,2017-01-02 01:00,4.4,0,,,.6,0,200,0,82,0,6.8,1.5,1020.3,0,1024.6,0,,9,,9,,,,10,,13,320,,19,-.1,0,,,,
119,수원,2017-01-02 02:00,3.5,0,,,1,0,70,0,86,0,6.7,1.3,1019.7,0,1024,0,,9,,9,,,,7,,10,280,,19,-.3,0,,,,
119,수원,2017-01-02 03:00,3.4,0,,,.3,0,0,0,90,0,7,1.9,1020.1,0,1024.4,0,,9,,9,,,10,6,ScAs,6,262,,19,-.1,0,,,,
119,수원,2017-01-02 04:00,3.8,0,,,.7,0,180,0,87,0,7,1.8,1019.6,0,1023.9,0,,9,,9,,,10,5,ScAs,6,279,,19,0,0,,,,
119,수원,2017-01-02 05:00,4.1,0,,,.8,0,180,0,85,0,6.9,1.7,1019,0,1023.3,0,,9,,9,,,10,6,ScAs,7,281,,19,.1,0,,,,
119,수원,2017-01-02 06:00,3.8,0,,,1,0,160,0,88,0,7,1.9,1018.5,0,1022.8,0,,9,,9,,,10,6,ScAs,8,258,,19,.2,0,,,,
119,수원,2017-01-02 07:00,3.4,0,,9,.6,0,140,0,97,0,7.5,2.9,1018.5,0,1022.8,0,,9,,9,,,10,7,ScAs,8,152,,1901,.3,0,,,,
119,수원,2017-01-02 08:00,3.7,0,,9,.6,0,180,0,98,0,7.8,3.4,1018.6,0,1022.9,0,0,0,0,0,,,10,8,ScAs,8,182,,1901,.3,0,,,,
119,수원,2017-01-02 09:00,4.1,0,.6,0,1.1,0,160,0,97,0,7.9,3.6,1018.4,0,1022.7,0,0,0,.03,0,,,9,9,Sc,10,176,,19,.7,0,,,,
119,수원,2017-01-02 10:00,4.7,0,,9,1.6,0,180,0,95,0,8.1,3.9,1018.8,0,1023,0,0,0,.17,0,,,8,8,Sc,12,201,,19,1.7,0,,,,
119,수원,2017-01-02 11:00,5.7,0,,9,1.1,0,160,0,89,0,8.1,4,1018.9,0,1023.1,0,0,0,.38,0,,,9,9,Sc,12,272,,19,3,0,,,,
119,수원,2017-01-02 12:00,6.9,0,,9,.5,0,90,0,87,0,8.6,4.8,1018.4,0,1022.6,0,0,0,.42,0,,,9,9,Sc,12,290,,19,3.8,0,,,,
119,수원,2017-01-02 13:00,9.5,0,,9,3.1,0,270,0,69,0,8.1,4,1017.7,0,1021.9,0,.8,0,.93,0,,,5,5,Sc,12,443,,4019,5.3,0,,,,
119,수원,2017-01-02 14:00,9.5,0,,9,3.5,0,270,0,63,0,7.4,2.7,1017.1,0,1021.3,0,1,0,1.18,0,,,3,3,Sc,12,363,,40,6.5,0,,,,
119,수원,2017-01-02 15:00,9.3,0,,9,2.9,0,250,0,64,0,7.5,2.8,1017.1,0,1021.3,0,1,0,.94,0,,,2,2,Sc,12,254,,40,5.6,0,,,,
119,수원,2017-01-02 16:00,8.2,0,,9,3.9,0,250,0,72,0,7.8,3.4,1017.6,0,1021.8,0,.5,0,.66,0,,,3,3,Sc,12,217,,40,5.4,0,,,,
119,수원,2017-01-02 17:00,6.9,0,,9,3.1,0,270,0,83,0,8.2,4.2,1017.8,0,1022,0,0,0,.21,0,,,4,4,Sc,12,174,,4019,3.7,0,,,,
119,수원,2017-01-02 18:00,6.7,0,,9,1.5,0,270,0,83,0,8.1,4,1018.1,0,1022.3,0,0,0,.02,0,,,7,7,Sc,12,165,,19,3.2,0,,,,
119,수원,2017-01-02 19:00,6.7,0,,9,3.5,0,270,0,77,0,7.5,2.9,1018.5,0,1022.7,0,,9,,9,,,,10,,8,202,,19,3.3,0,,,,
119,수원,2017-01-02 20:00,6.2,0,,9,2.1,0,270,0,83,0,7.8,3.5,1018.8,0,1023,0,,9,,9,,,,10,,6,165,,19,3.1,0,,,,
119,수원,2017-01-02 21:00,5,0,,9,2.4,0,270,0,88,0,7.6,3.1,1018.7,0,1023,0,,9,,9,,,8,8,Sc,7,140,,19,2.5,0,,,,
119,수원,2017-01-02 22:00,4.6,0,,9,3.1,0,270,0,89,0,7.5,2.9,1018.9,0,1023.2,0,,9,,9,,,,9,,4,141,,19,2.5,0,,,,
119,수원,2017-01-02 23:00,3.9,0,,9,1.1,0,270,0,92,0,7.4,2.7,1019.4,0,1023.7,0,,9,,9,,,,10,,4,133,,19,1.8,0,,,,
119,수원,2017-01-03 00:00,2.7,0,,9,1.4,0,290,0,94,0,7,1.8,1019.8,0,1024.1,0,,9,,9,,,0,0,,,137,,19,.9,0,,,,
119,수원,2017-01-03 01:00,1.9,0,,,.9,0,320,0,94,0,6.6,1,1019.8,0,1024.1,0,,9,,9,,,,0,,,137,,19,.4,0,,,,
119,수원,2017-01-03 02:00,.8,0,,,1.1,0,290,0,89,0,5.8,-.8,1020.2,0,1024.5,0,,9,,9,,,,0,,,203,,19,.2,0,,,,
119,수원,2017-01-03 03:00,-.5,0,,,1.2,0,290,0,82,0,4.8,-3.2,1020.7,0,1025,0,,9,,9,,,0,0,,,306,,19,.1,0,,,,
119,수원,2017-01-03 04:00,-.2,0,,,1.4,0,290,0,64,0,3.8,-6.2,1021,0,1025.3,0,,9,,9,,,0,0,,,693,,4019,0,0,,,,
119,수원,2017-01-03 05:00,-.6,0,,,1.7,0,270,0,66,0,3.9,-6.1,1020.8,0,1025.1,0,,9,,9,,,0,0,,,739,,40,-.1,0,,,,
119,수원,2017-01-03 06:00,-2.5,0,,,0,0,0,0,81,0,4.1,-5.3,1020.8,0,1025.2,0,,9,,9,,,0,0,,,514,,4019,-.2,0,,,,
119,수원,2017-01-03 07:00,-2.6,0,,,0,0,0,0,87,0,4.4,-4.4,1021.1,0,1025.5,0,,9,,9,,,0,0,,,407,,19,-.4,0,,,,
119,수원,2017-01-03 08:00,-2.4,0,,,.9,0,180,0,93,0,4.8,-3.3,1021.6,0,1026,0,0,0,0,0,,,0,0,,,234,,19,-.5,0,,,,
119,수원,2017-01-03 09:00,-.1,0,,,.5,0,180,0,86,0,5.2,-2.1,1021.8,0,1026.1,0,.6,0,.19,0,,,0,0,,,218,,19,-.4,0,,,,
119,수원,2017-01-03 10:00,2.4,0,,,.6,0,200,0,73,0,5.3,-1.9,1021.9,0,1026.2,0,1,0,.6,0,,,0,0,,,199,,19,-.2,0,,,,
119,수원,2017-01-03 11:00,4.5,0,,,1.1,0,140,0,55,0,4.6,-3.7,1021.5,0,1025.8,0,1,0,1.05,0,,,0,0,,,449,,4019,-.1,0,,,,
119,수원,2017-01-03 12:00,6.6,0,,,1,0,200,0,57,0,5.6,-1.3,1020.9,0,1025.1,0,1,0,1.28,0,,,0,0,,,329,,40,3.9,0,,,,
119,수원,2017-01-03 13:00,6.8,0,,,2.5,0,250,0,52,0,5.2,-2.3,1020,0,1024.2,0,1,0,1.32,0,,,0,0,,,497,,40,3.9,0,,,,
119,수원,2017-01-03 14:00,7.8,0,,,2.9,0,270,0,49,0,5.2,-2.2,1019.6,0,1023.8,0,1,0,1.25,0,,,0,0,,,568,,40,5.8,0,,,,
119,수원,2017-01-03 15:00,7.6,0,,,3,0,290,0,43,0,4.5,-4.2,1019.4,0,1023.6,0,1,0,1.1,0,,,0,0,,,1417,,40,3.9,0,,,,
119,수원,2017-01-03 16:00,6.1,0,,,2.5,0,270,0,53,0,5,-2.7,1019.2,0,1023.4,0,1,0,.75,0,,,0,0,,,1712,,,2.8,0,,,,
119,수원,2017-01-03 17:00,5.2,0,,,1.9,0,290,0,57,0,5,-2.6,1019.2,0,1023.5,0,.9,0,.27,0,,,0,0,,,1833,,,1.8,0,,,,
119,수원,2017-01-03 18:00,3.9,0,,,1,0,230,0,67,0,5.4,-1.6,1019,0,1023.3,0,.1,0,.02,0,,,0,0,,,1311,,,.6,0,,,,
119,수원,2017-01-03 19:00,2.5,0,,,1.5,0,270,0,75,0,5.5,-1.4,1019.3,0,1023.6,0,,9,,9,,,,0,,,1046,,,.4,0,,,,
119,수원,2017-01-03 20:00,.4,0,,,.9,0,250,0,88,0,5.6,-1.3,1019.4,0,1023.7,0,,9,,9,,,,0,,,888,,19,.2,0,,,,
119,수원,2017-01-03 21:00,0,0,,,.3,0,0,0,93,0,5.7,-1,1019.8,0,1024.1,0,,9,,9,,,0,0,,,737,,19,.1,0,,,,
119,수원,2017-01-03 22:00,-.6,0,,,.7,0,160,0,95,0,5.6,-1.3,1019.7,0,1024,0,,9,,9,,,,0,,,796,,19,0,0,,,,
119,수원,2017-01-03 23:00,-1.2,0,,,.1,0,0,0,95,0,5.3,-1.9,1019.7,0,1024.1,0,,9,,9,,,,0,,,821,,19,-.1,0,,,,
119,수원,2017-01-04 00:00,-.5,0,,,.9,0,180,0,95,0,5.6,-1.2,1019.9,0,1024.2,0,,9,,9,,,4,4,,,786,,19,-.2,0,,,,
119,수원,2017-01-04 01:00,.4,0,,,.2,0,0,0,93,0,5.8,-.6,1019.6,0,1023.9,0,,9,,9,,,,6,,6,731,,19,-.2,0,,,,
119,수원,2017-01-04 02:00,1,0,,,1.2,0,160,0,90,0,5.9,-.4,1019.7,0,1024,0,,9,,9,,,,9,,6,777,,19,-.1,0,,,,
119,수원,2017-01-04 03:00,1.7,0,,,.7,0,90,0,91,0,6.2,.3,1019.6,0,1023.9,0,,9,,9,,,8,8,Sc,8,523,,19,-.1,0,,,,
119,수원,2017-01-04 04:00,2.1,0,,,.5,0,180,0,90,0,6.4,.6,1019.3,0,1023.6,0,,9,,9,,,9,9,Sc,8,498,,19,0,0,,,,
119,수원,2017-01-04 05:00,1.8,0,,,.2,0,0,0,91,0,6.3,.4,1019.3,0,1023.6,0,,9,,9,,,6,6,Sc,8,497,,19,0,0,,,,
119,수원,2017-01-04 06:00,1.4,0,,,.2,0,0,0,94,0,6.3,.5,1019,0,1023.3,0,,9,,9,,,9,9,Sc,8,453,,19,0,0,,,,
119,수원,2017-01-04 07:00,.3,0,,,.2,0,0,0,98,0,6.1,0,1019.5,0,1023.8,0,,9,,9,,,3,3,Sc,8,375,,19,-.1,0,,,,
119,수원,2017-01-04 08:00,.1,0,,,.2,0,0,0,100,0,6.1,0,1019.9,0,1024.2,0,0,0,0,0,,,3,3,Sc,8,322,,19,-.1,0,,,,
119,수원,2017-01-04 09:00,1.7,0,,,.1,0,0,0,100,0,6.9,1.6,1020.5,0,1024.8,0,0,0,.15,0,,,0,0,,,372,,19,-.1,0,,,,
119,수원,2017-01-04 10:00,4.9,0,,,.5,0,200,0,76,0,6.6,1,1021,0,1025.3,0,1,0,.57,0,,,0,0,,,459,,19,0,0,,,,
119,수원,2017-01-04 11:00,7.5,0,,,1.4,0,290,0,70,0,7.2,2.3,1021.1,0,1025.3,0,1,0,.99,0,,,0,0,,,370,,19,2.7,0,,,,
119,수원,2017-01-04 12:00,9,0,,,1.3,0,250,0,60,0,6.9,1.6,1020.1,0,1024.3,0,1,0,1.3,0,,,0,0,,,391,,4019,7.2,0,,,,
119,수원,2017-01-04 13:00,10,0,,,2,0,250,0,45,0,5.5,-1.4,1019.2,0,1023.4,0,1,0,1.38,0,,,0,0,,,605,,40,5.3,0,,,,
119,수원,2017-01-04 14:00,10.4,0,,,2.6,0,290,0,43,0,5.4,-1.6,1018.9,0,1023.1,0,1,0,1.29,0,,,0,0,,,537,,40,7.3,0,,,,
119,수원,2017-01-04 15:00,9.6,0,,,2.6,0,270,0,44,0,5.3,-2,1018.6,0,1022.8,0,1,0,1.06,0,,,0,0,,,647,,40,5.2,0,,,,
119,수원,2017-01-04 16:00,7.3,0,,,3.9,0,250,0,46,0,4.7,-3.5,1018.8,0,1023,0,1,0,.67,0,,,2,0,Ci,,1015,,40,3.7,0,,,,
119,수원,2017-01-04 17:00,5.8,0,,,2.6,0,250,0,51,0,4.7,-3.5,1018.7,0,1022.9,0,.8,0,.25,0,,,3,0,Ci,,1068,,,2.5,0,,,,
119,수원,2017-01-04 18:00,4.4,0,,,2.9,0,290,0,61,0,5.1,-2.4,1019.9,0,1024.2,0,.1,0,.01,0,,,2,0,Ci,,871,,40,1.4,0,,,,
119,수원,2017-01-04 19:00,3.7,0,,,1.6,0,290,0,66,0,5.3,-2,1020.2,0,1024.5,0,,9,,9,,,,0,,,709,,40,.8,0,,,,
119,수원,2017-01-04 20:00,3.2,0,,,1.6,0,290,0,65,0,5,-2.7,1020.6,0,1024.9,0,,9,,9,,,,0,,,747,,40,.2,0,,,,
119,수원,2017-01-04 21:00,1.9,0,,,1.1,0,290,0,69,0,4.9,-3.1,1020.6,0,1024.9,0,,9,,9,,,0,0,,,774,,40,.4,0,,,,
119,수원,2017-01-04 22:00,.5,0,,,1,0,360,0,84,0,5.4,-1.8,1020.5,0,1024.8,0,,9,,9,,,,0,,,628,,4019,.3,0,,,,
119,수원,2017-01-04 23:00,.2,0,,,.2,0,0,0,76,0,4.7,-3.5,1020.8,0,1025.1,0,,9,,9,,,,0,,,698,,19,.1,0,,,,
119,수원,2017-01-05 00:00,-1.2,0,,,.7,0,160,0,86,0,4.8,-3.2,1021.2,0,1025.6,0,,9,,9,,,0,0,,,565,,19,0,0,,,,
119,수원,2017-01-05 01:00,-1,0,,,.5,0,230,0,86,0,4.9,-3,1021.6,0,1026,0,,9,,9,,,,0,,,620,,19,-.2,0,,,,
119,수원,2017-01-05 02:00,-1.3,0,,,.1,0,0,0,92,0,5.1,-2.4,1021.7,0,1026.1,0,,9,,9,,,,2,,71,518,,19,-.2,0,,,,
119,수원,2017-01-05 03:00,-1.3,0,,,.1,0,0,0,90,0,5,-2.7,1021.8,0,1026.2,0,,9,,9,,,7,0,Ci,,560,,19,-.3,0,,,,
119,수원,2017-01-05 04:00,-1.4,0,,,.7,0,20,0,92,0,5.1,-2.5,1021.8,0,1026.2,0,,9,,9,,,9,0,Ci,,541,,19,-.3,0,,,,
119,수원,2017-01-05 05:00,-1.1,0,,,.4,0,0,0,89,0,5,-2.6,1021.8,0,1026.2,0,,9,,9,,,9,0,Ci,,594,,19,-.3,0,,,,
119,수원,2017-01-05 06:00,-1,0,,,.1,0,0,0,92,0,5.2,-2.1,1021.6,0,1026,0,,9,,9,,,9,0,Ci,,547,,19,-.3,0,,,,
119,수원,2017-01-05 07:00,-.6,0,,,.1,0,0,0,89,0,5.2,-2.1,1022.2,0,1026.6,0,,9,,9,,,9,0,Ci,,631,,19,-.3,0,,,,
119,수원,2017-01-05 08:00,-.1,0,,,.4,0,0,0,87,0,5.3,-2,1022.5,0,1026.8,0,0,0,0,0,,,6,0,Ci,,647,,19,-.3,0,,,,
119,수원,2017-01-05 09:00,1.6,0,,,.2,0,0,0,77,0,5.3,-2,1023,0,1027.3,0,0,0,.12,0,,,8,0,Ci,,624,,19,-.2,0,,,,
119,수원,2017-01-05 10:00,4.4,0,,,2.9,0,70,0,54,0,4.5,-4.1,1023.2,0,1027.5,0,0,0,.38,0,,,8,0,Ci,,1310,,19,-.1,0,,,,
119,수원,2017-01-05 11:00,5.3,0,,,3.8,0,70,0,48,0,4.3,-4.8,1023.4,0,1027.7,0,0,0,.52,0,,,9,0,Ci,,1674,,,-.1,0,,,,
119,수원,2017-01-05 12:00,6.3,0,,,3.1,0,70,0,48,0,4.6,-3.9,1022.9,0,1027.1,0,0,0,.59,0,,,9,0,Ci,,1616,,,2.5,0,,,,
119,수원,2017-01-05 13:00,7.6,0,,,3.1,0,90,0,48,0,5,-2.7,1022.5,0,1026.7,0,0,0,.71,0,,,9,0,Ci,,1826,,,4.8,0,,,,
119,수원,2017-01-05 14:00,8,0,,,2.6,0,90,0,49,0,5.3,-2,1022.2,0,1026.4,0,0,0,.63,0,,,9,0,Ci,,2000,,,5.4,0,,,,
119,수원,2017-01-05 15:00,8.2,0,,,2.5,0,90,0,50,0,5.4,-1.6,1022.5,0,1026.7,0,0,0,.46,0,,,9,0,Ci,,2000,,,5.3,0,,,,
119,수원,2017-01-05 16:00,8.1,0,,,2.4,0,90,0,52,0,5.6,-1.1,1022.8,0,1027,0,0,0,.25,0,,,9,0,Ci,,2000,,,4.7,0,,,,
119,수원,2017-01-05 17:00,7.9,0,,,2.3,0,110,0,52,0,5.6,-1.3,1022.9,0,1027.1,0,0,0,.13,0,,,9,0,Ci,,2000,,,3.9,0,,,,
119,수원,2017-01-05 18:00,7.3,0,,,2.2,0,90,0,55,0,5.6,-1.1,1023.1,0,1027.3,0,0,0,.01,0,,,9,0,Ci,,2000,,,3.1,0,,,,
119,수원,2017-01-05 19:00,7.1,0,,,2.4,0,90,0,56,0,5.6,-1.1,1023.5,0,1027.7,0,,9,,9,,,,9,,48,2000,,,2.8,0,,,,
119,수원,2017-01-05 20:00,7.1,0,,,2.6,0,90,0,54,0,5.5,-1.5,1023.8,0,1028,0,,9,,9,,,,9,,44,2000,,,2.5,0,,,,
119,수원,2017-01-05 21:00,7.2,0,,,3.3,0,110,0,53,0,5.4,-1.7,1024.1,0,1028.3,0,,9,,9,,,9,4,AcCi,35,2000,,,2.6,0,,,,
119,수원,2017-01-05 22:00,6.7,0,,,4.7,0,110,0,54,0,5.3,-1.9,1024.4,0,1028.6,0,,9,,9,,,,1,,19,2000,,,2.6,0,,,,
119,수원,2017-01-05 23:00,6.3,0,,,4.6,0,110,0,55,0,5.3,-2,1024.2,0,1028.5,0,,9,,9,,,,2,,19,2000,,,2.5,0,,,,
119,수원,2017-01-06 00:00,5.8,0,,,3.3,0,110,0,56,0,5.2,-2.3,1024.2,0,1028.5,0,,9,,9,,,7,3,,,2000,,,2.4,0,,,,
119,수원,2017-01-06 01:00,5.6,0,,,4.2,0,110,0,57,0,5.2,-2.2,1024.1,0,1028.4,0,,9,,9,,,,2,,18,2000,,,2.2,0,,,,
119,수원,2017-01-06 02:00,5.3,0,,,2.8,0,110,0,58,0,5.2,-2.3,1024.1,0,1028.4,0,,9,,9,,,,4,,17,2000,,,2.2,0,,,,
119,수원,2017-01-06 03:00,5.5,0,,,4.4,0,110,0,57,0,5.2,-2.3,1024.3,0,1028.6,0,,9,,9,,,7,7,Ac,35,2000,,,2.2,0,,,,
119,수원,2017-01-06 04:00,5.2,0,,,4,0,110,0,58,0,5.1,-2.4,1024,0,1028.3,0,,9,,9,,,7,4,ScAc,16,2000,,,2.2,0,,,,
119,수원,2017-01-06 05:00,4.9,0,,,2.8,0,110,0,59,0,5.1,-2.4,1023.9,0,1028.2,0,,9,,9,,,7,4,ScAc,16,2000,,,2.2,0,,,,
119,수원,2017-01-06 06:00,5.1,0,,,3.2,0,110,0,59,0,5.2,-2.2,1023.8,0,1028.1,0,,9,,9,,,8,8,Sc,16,2000,,,2.4,0,,,,
119,수원,2017-01-06 07:00,4.7,0,,,2.5,0,110,0,61,0,5.2,-2.1,1024.3,0,1028.6,0,,9,,9,,,8,8,Sc,14,2000,,,2,0,,,,
119,수원,2017-01-06 08:00,4.6,0,,,2.9,0,110,0,61,0,5.2,-2.2,1024.1,0,1028.4,0,0,0,0,0,,,7,7,Sc,13,2000,,,1.8,0,,,,
119,수원,2017-01-06 09:00,5.1,0,,,3.7,0,110,0,60,0,5.3,-2,1024.5,0,1028.8,0,.3,0,.16,0,,,4,4,Sc,10,2000,,,2,0,,,,
119,수원,2017-01-06 10:00,6.3,0,,,3.6,0,110,0,56,0,5.4,-1.8,1024.6,0,1028.9,0,1,0,.66,0,,,0,0,,,2000,,,3.2,0,,,,
119,수원,2017-01-06 11:00,8.1,0,,,2.7,0,140,0,53,0,5.7,-.9,1024.4,0,1028.6,0,1,0,1.06,0,,,5,5,Sc,12,2000,,,6.7,0,,,,
119,수원,2017-01-06 12:00,8.8,0,,,2.2,0,160,0,51,0,5.8,-.8,1023.2,0,1027.4,0,1,0,1.25,0,,,4,4,Sc,12,1995,,,8.8,0,,,,
119,수원,2017-01-06 13:00,9.2,0,,,1.6,0,200,0,50,0,5.8,-.7,1022.4,0,1026.6,0,.9,0,1.33,0,,,7,7,Sc,12,2000,,,8.3,0,,,,
119,수원,2017-01-06 14:00,11.1,0,,,1.1,0,320,0,49,0,6.4,.7,1021.6,0,1025.8,0,.6,0,1.07,0,,,4,4,Sc,12,2000,,,9.5,0,,,,
119,수원,2017-01-06 15:00,10.8,0,,,.9,0,360,0,48,0,6.2,.2,1020.9,0,1025.1,0,1,0,1.04,0,,,3,3,Sc,10,1993,,,7.4,0,,,,
119,수원,2017-01-06 16:00,9.3,0,,,1,0,140,0,51,0,6,-.3,1020.8,0,1025,0,.8,0,.47,0,,,3,3,Sc,10,1866,,,5.7,0,,,,
119,수원,2017-01-06 17:00,8.7,0,,,1.4,0,200,0,54,0,6.1,-.1,1021,0,1025.2,0,.4,0,.19,0,,,5,5,Sc,15,1566,,,4.7,0,,,,
119,수원,2017-01-06 18:00,6.9,0,,,1.9,0,270,0,64,0,6.3,.5,1021.2,0,1025.4,0,0,0,.02,0,,,1,1,Sc,15,1271,,,3.6,0,,,,
119,수원,2017-01-06 19:00,5.7,0,,,1.2,0,290,0,70,0,6.4,.6,1021.8,0,1026.1,0,,9,,9,,,,,,,980,,40,2.6,0,,,,
119,수원,2017-01-06 20:00,4.2,0,,,1.3,0,290,0,79,0,6.5,.8,1021.6,0,1025.9,0,,9,,9,,,,0,,,780,,4019,1.8,0,,,,
119,수원,2017-01-06 21:00,3.7,0,,,1.2,0,290,0,81,0,6.4,.7,1021.5,0,1025.8,0,,9,,9,,,0,0,,,779,,19,1.2,0,,,,
119,수원,2017-01-06 22:00,2.2,0,,,.5,0,340,0,89,0,6.3,.5,1021.6,0,1025.9,0,,9,,9,,,,0,,,587,,19,1,0,,,,
119,수원,2017-01-06 23:00,1.1,0,,,0,0,0,0,95,0,6.2,.3,1021.3,0,1025.6,0,,9,,9,,,,0,,,471,,19,.8,0,,,,
119,수원,2017-01-07 00:00,.7,0,,,.3,0,0,0,98,0,6.3,.4,1020.8,0,1025.1,0,,9,,9,,,0,0,,,419,,19,.7,0,,,,
119,수원,2017-01-07 01:00,.1,0,,,.1,0,0,0,100,0,6.1,0,1020.4,0,1024.7,0,,9,,9,,,,0,,,367,,19,.6,0,,,,
119,수원,2017-01-07 02:00,-.2,0,,,.4,0,0,0,100,0,6,-.2,1020.3,0,1024.6,0,,9,,9,,,,0,,,375,,19,.4,0,,,,
