지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
119,수원,2016-01-01 01:00,-3.1,0,,,.6,0,180,0,100,0,4.9,-3.1,1028.9,0,1033.3,0,,9,,9,,,,,,,200,,19,-2,0,,,,
119,수원,2016-01-01 02:00,-3.1,0,,,0,0,0,0,100,0,4.9,-3.1,1029,0,1033.4,0,,9,,9,,,,,,,200,,19,-2.2,0,,,,
119,수원,2016-01-01 03:00,-2.9,0,,,.1,0,0,0,100,0,4.9,-2.9,1029.2,0,1033.6,0,,9,,9,,,0,0,,,150,4,19,-2.4,0,,,,
119,수원,2016-01-01 04:00,-3.5,0,,,.1,0,0,0,100,0,4.7,-3.5,1028.9,0,1033.3,0,,9,,9,,,0,0,,,150,,19,-2.4,0,,,,
119,수원,2016-01-01 05:00,-3.9,0,,,0,0,0,0,100,0,4.6,-3.9,1028.6,0,1033,0,,9,,9,,,0,0,,,100,,19,-2.7,0,,,,
119,수원,2016-01-01 06:00,-4,0,,,.5,0,230,0,100,0,4.5,-4,1029,0,1033.4,0,,9,,9,,,0,0,,,150,,19,-2.9,0,,,,
119,수원,2016-01-01 07:00,-2.5,0,,,.3,0,0,0,100,0,5.1,-2.5,1029.2,0,1033.6,0,,9,,9,,,6,6,Sc,10,150,,19,-1.5,0,,,,
119,수원,2016-01-01 08:00,-2.5,0,,,.7,0,200,0,100,0,5.1,-2.5,1029,0,1033.4,0,0,0,0,0,,,7,7,Ac,35,150,,19,-2.1,0,,,,
119,수원,2016-01-01 09:00,-1.3,0,,,.7,0,200,0,100,0,5.6,-1.3,1029.2,0,1033.6,0,.3,0,.16,0,,,6,6,Ac,35,200,4,19,-1.1,0,,,,
119,수원,2016-01-01 10:00,.3,0,,,.3,0,0,0,91,0,5.7,-1,1029.5,0,1033.9,0,.4,0,.36,0,,,8,8,Sc,10,250,,19,-.2,0,,,,
119,수원,2016-01-01 11:00,1.8,0,,,.6,0,140,0,86,0,6,-.2,1029.4,0,1033.7,0,0,0,.4,0,,,8,8,Sc,10,300,,19,.7,0,,,,
119,수원,2016-01-01 12:00,3.5,0,,,1.4,0,160,0,75,0,5.9,-.5,1028.1,0,1032.4,0,.2,0,.85,0,,,7,7,Sc,10,400,,19,2.2,0,,,,
119,수원,2016-01-01 13:00,4,0,,,1.8,0,160,0,69,0,5.6,-1.1,1027.1,0,1031.4,0,.1,0,.77,0,,,8,8,Sc,10,500,,4019,1.9,0,,,,
119,수원,2016-01-01 14:00,5.1,0,,,1.4,0,180,0,60,0,5.3,-2,1026.3,0,1030.6,0,.1,0,.89,0,,,8,8,Sc,10,800,,40,2.6,0,,,,
119,수원,2016-01-01 15:00,5,0,,,1.2,0,180,0,60,0,5.2,-2.1,1026,0,1030.3,0,.1,0,.52,0,,,8,8,Sc,10,800,1,40,1.5,0,,,,
119,수원,2016-01-01 16:00,5.5,0,,,1.1,0,180,0,58,0,5.2,-2.1,1025.4,0,1029.7,0,.4,0,.46,0,,,8,8,Sc,10,800,,40,1.6,0,,,,
119,수원,2016-01-01 17:00,5.2,0,,,1.3,0,200,0,61,0,5.4,-1.7,1025.2,0,1029.5,0,0,0,.11,0,,,9,9,Sc,10,1100,,40,.4,0,,,,
119,수원,2016-01-01 18:00,4.8,0,,,.7,0,200,0,64,0,5.5,-1.4,1025.2,0,1029.5,0,0,0,0,0,,,8,8,Sc,10,1100,,,0,0,,,,
119,수원,2016-01-01 19:00,4.3,0,,,.9,0,180,0,67,0,5.6,-1.2,1025.1,0,1029.4,0,,9,,9,,,,,,,1100,,,-.1,0,,,,
119,수원,2016-01-01 20:00,4.2,0,,,1.1,0,180,0,69,0,5.7,-.9,1024.9,0,1029.2,0,,9,,9,,,,,,,1000,,,0,0,,,,
119,수원,2016-01-01 21:00,3.9,0,,,.9,0,180,0,70,0,5.7,-1,1024.5,0,1028.8,0,,9,,9,,,7,7,Sc,10,1200,1,,0,0,,,,
119,수원,2016-01-01 22:00,3.7,0,,,1.2,0,180,0,73,0,5.8,-.7,1024,0,1028.3,0,,9,,9,,,,,,,900,,40,0,0,,,,
119,수원,2016-01-01 23:00,3.8,0,,,.5,0,180,0,72,0,5.8,-.7,1023.6,0,1027.9,0,,9,,9,,,,,,,700,,40,-.1,0,,,,
119,수원,2016-01-02 00:00,3.7,0,,,1.3,0,180,0,72,0,5.8,-.8,1023.1,0,1027.4,0,,9,,9,,,7,7,Sc,10,800,,40,-.1,0,,,,
119,수원,2016-01-02 01:00,3.3,0,,,1,0,180,0,74,0,5.8,-.8,1022.9,0,1027.2,0,,9,,9,,,,,,,700,,40,-.1,0,,,,
119,수원,2016-01-02 02:00,3.4,0,,,1,0,160,0,73,0,5.7,-.9,1022.6,0,1026.9,0,,9,,9,,,,,,,1000,,40,-.2,0,,,,
119,수원,2016-01-02 03:00,3.3,0,,,1.6,0,160,0,75,0,5.8,-.7,1022,0,1026.3,0,,9,,9,,,7,7,Sc,10,800,1,19,-.1,0,,,,
119,수원,2016-01-02 04:00,2.9,0,,,.8,0,180,0,79,0,6,-.3,1021.6,0,1025.9,0,,9,,9,,,7,7,Sc,10,900,,19,-.2,0,,,,
119,수원,2016-01-02 05:00,3.1,0,,,.7,0,160,0,79,0,6.1,-.1,1021.2,0,1025.5,0,,9,,9,,,7,7,Sc,10,900,,19,-.2,0,,,,
119,수원,2016-01-02 06:00,2.6,0,,,1,0,160,0,83,0,6.1,0,1020.9,0,1025.2,0,,9,,9,,,3,3,Sc,10,900,,19,-.2,0,,,,
119,수원,2016-01-02 07:00,2,0,,,1.2,0,140,0,90,0,6.3,.5,1020.4,0,1024.7,0,,9,,9,,,0,0,,,800,,19,-.5,0,,,,
119,수원,2016-01-02 08:00,1.2,0,,,1.1,0,140,0,93,0,6.2,.1,1020.2,0,1024.5,0,0,0,0,0,,,5,5,Sc,10,700,,19,-.5,0,,,,
119,수원,2016-01-02 09:00,3.4,0,,,.1,0,0,0,85,0,6.6,1.1,1020.4,0,1024.7,0,.1,0,.14,0,,,6,6,Sc,10,600,1,19,-.2,0,,,,
119,수원,2016-01-02 10:00,6.3,0,,,1.1,0,140,0,74,0,7,1.9,1020.6,0,1024.8,0,.3,0,.42,0,,,6,6,Sc,10,800,,19,1.1,0,,,,
119,수원,2016-01-02 11:00,6.3,0,,,2.2,0,180,0,74,0,7,1.9,1020.6,0,1024.8,0,0,0,.54,0,,,8,8,Sc,10,700,,19,3.6,0,,,,
119,수원,2016-01-02 12:00,7.9,0,,,1.7,0,160,0,72,0,7.6,3.1,1019.5,0,1023.7,0,.5,0,.81,0,,,7,7,Sc,10,500,,19,5.1,0,,,,
119,수원,2016-01-02 13:00,9.9,0,,,2,0,180,0,67,0,8.1,4,1018.5,0,1022.7,0,.5,0,.89,0,,,7,7,Sc,10,700,,4019,7.4,0,,,,
119,수원,2016-01-02 14:00,10.3,0,,,2,0,230,0,69,0,8.6,4.8,1017.6,0,1021.8,0,.4,0,.71,0,,,8,8,Sc,10,600,,40,6.9,0,,,,
119,수원,2016-01-02 15:00,10,0,,,.9,0,230,0,71,0,8.7,4.9,1017.2,0,1021.4,0,0,0,.3,0,,,8,8,Sc,10,600,0,40,5.6,0,,,,
119,수원,2016-01-02 16:00,10.1,0,,,.7,0,250,0,72,0,8.8,5.2,1017,0,1021.2,0,.1,0,.24,0,,,7,7,Sc,10,600,,40,5.1,0,,,,
119,수원,2016-01-02 17:00,9.5,0,,,.3,0,0,0,77,0,9.1,5.6,1017,0,1021.2,0,0,0,.1,0,,,8,8,Sc,10,600,,40,3.6,0,,,,
119,수원,2016-01-02 18:00,8,0,,,.4,0,0,0,85,0,9.1,5.6,1016.8,0,1021,0,0,0,0,0,,,6,6,Sc,10,500,,4019,1.9,0,,,,
119,수원,2016-01-02 19:00,5.6,0,,,.6,0,180,0,95,0,8.6,4.8,1016.8,0,1021,0,,9,,9,,,,,,,380,,19,.1,0,,,,
119,수원,2016-01-02 20:00,6.1,0,,,.6,0,70,0,95,0,8.9,5.3,1016.8,0,1021,0,,9,,9,,,,,,,380,,19,1.1,0,,,,
119,수원,2016-01-02 21:00,6.7,0,,,1.1,0,180,0,94,0,9.2,5.7,1016.7,0,1020.9,0,,9,,9,,,7,7,Sc,10,300,0,19,1.7,0,,,,
119,수원,2016-01-02 22:00,5.2,0,,,.5,0,180,0,95,0,8.4,4.4,1016.7,0,1020.9,0,,9,,9,,,,,,,250,,19,.3,0,,,,
119,수원,2016-01-02 23:00,4.3,0,,,.5,0,160,0,100,0,8.2,4.2,1016.2,0,1020.4,0,,9,,9,,,,,,,200,,19,0,0,,,,
119,수원,2016-01-03 00:00,4.4,0,,,0,0,0,0,100,0,8.3,4.3,1016.5,0,1020.7,0,,9,,9,,,7,7,Sc,10,150,,19,.9,0,,,,
119,수원,2016-01-03 01:00,4.1,0,,,.3,0,0,0,100,0,8.1,4,1016.1,0,1020.3,0,,9,,9,,,,,,,140,,19,-.2,0,,,,
119,수원,2016-01-03 02:00,4,0,,,.2,0,0,0,100,0,8.1,3.9,1015.9,0,1020.1,0,,9,,9,,,,,,,120,,19,-.3,0,,,,
119,수원,2016-01-03 03:00,3.5,0,,,0,0,0,0,100,0,7.8,3.4,1015.8,0,1020.1,0,,9,,9,,,7,7,Sc,10,120,0,19,0,0,,,,
119,수원,2016-01-03 04:00,2.7,0,,,0,0,0,0,100,0,7.4,2.6,1015.6,0,1019.9,0,,9,,9,,,10,10,,9,90,,1916,-.1,0,,,,
119,수원,2016-01-03 05:00,3.9,0,,,.2,0,0,0,100,0,8,3.8,1015.2,0,1019.4,0,,9,,9,,,10,10,,9,90,,16,1.7,0,,,,
119,수원,2016-01-03 06:00,4.8,0,,,.5,0,200,0,100,0,8.5,4.7,1015.7,0,1019.9,0,,9,,9,,,10,10,,9,90,,16,2.1,0,,,,
119,수원,2016-01-03 07:00,4.6,0,,,.2,0,0,0,100,0,8.4,4.5,1015.8,0,1020,0,,9,,9,,,10,10,,7,70,,16,2.1,0,,,,
119,수원,2016-01-03 08:00,4.8,0,,,.2,0,0,0,100,0,8.5,4.7,1016.2,0,1020.4,0,0,0,0,0,,,10,10,,1,10,,16,2.6,0,,,,
119,수원,2016-01-03 09:00,5.3,0,,,.3,0,0,0,100,0,8.8,5.2,1016.3,0,1020.5,0,0,0,.06,0,,,10,10,,2,15,0,16,3.8,0,,,,
119,수원,2016-01-03 10:00,5.8,0,,,1.1,0,180,0,100,0,9.2,5.7,1016.3,0,1020.5,0,0,0,.19,0,,,10,10,,4,40,,16,5.5,0,,,,
119,수원,2016-01-03 11:00,6.3,0,,,.7,0,160,0,100,0,9.5,6.2,1016.5,0,1020.7,0,0,0,.3,0,,,10,10,,8,80,,16,6.9,0,,,,
119,수원,2016-01-03 12:00,7.6,0,,,1,0,200,0,95,0,9.9,6.8,1016,0,1020.2,0,.1,0,.61,0,,,8,8,Sc,10,200,,1916,9.4,0,,,,
119,수원,2016-01-03 13:00,8.8,0,,,1.2,0,160,0,78,0,8.8,5.1,1015.3,0,1019.5,0,0,0,.69,0,,,8,8,Sc,10,300,,19,10,0,,,,
119,수원,2016-01-03 14:00,10.2,0,,,1.4,0,250,0,66,0,8.2,4.1,1014.6,0,1018.8,0,.4,0,.91,0,,,8,8,Sc,10,500,,4019,10.9,0,,,,
119,수원,2016-01-03 15:00,9.7,0,,,.5,0,250,0,67,0,8,3.8,1014.2,0,1018.3,0,.4,0,.62,0,,,7,7,Sc,10,400,0,40,8.2,0,,,,
119,수원,2016-01-03 16:00,9.5,0,,,.4,0,0,0,68,0,8,3.8,1014,0,1018.1,0,.2,0,.47,0,,,5,5,Sc,10,400,,40,7.3,0,,,,
119,수원,2016-01-03 17:00,8.8,0,,,1.3,0,200,0,72,0,8.1,4,1014.2,0,1018.4,0,0,0,.17,0,,,6,4,ScCi,10,400,,40,5.4,0,,,,
119,수원,2016-01-03 18:00,6.1,0,,,.7,0,290,0,86,0,8.1,3.9,1014.6,0,1018.8,0,0,0,.01,0,,,4,4,Sc,10,300,,4019,3,0,,,,
119,수원,2016-01-03 19:00,6.9,0,,,1.1,0,290,0,85,0,8.4,4.5,1014.8,0,1019,0,,9,,9,,,,,,,300,,19,2.8,0,,,,
119,수원,2016-01-03 20:00,6.7,0,,,1.5,0,290,0,88,0,8.6,4.8,1015.4,0,1019.6,0,,9,,9,,,,,,,200,,19,2.7,0,,,,
119,수원,2016-01-03 21:00,5.1,0,,,.2,0,0,0,94,0,8.2,4.2,1015.6,0,1019.8,0,,9,,9,,,7,7,Sc,10,200,0,19,2.4,0,,,,
119,수원,2016-01-03 22:00,5.4,0,,,.2,0,0,0,95,0,8.5,4.6,1016,0,1020.2,0,,9,,9,,,,,,,180,,19,2.9,0,,,,
119,수원,2016-01-03 23:00,5.4,0,,,0,0,0,0,95,0,8.5,4.6,1015.9,0,1020.1,0,,9,,9,,,,,,,170,,19,3,0,,,,
119,수원,2016-01-04 00:00,5.5,0,,,1,0,290,0,95,0,8.5,4.7,1015.8,0,1020,0,,9,,9,,,7,7,Sc,,200,,19,2.5,0,,,,
119,수원,2016-01-04 01:00,5.7,0,,,1.6,0,270,0,94,0,8.6,4.8,1015.9,0,1020.1,0,,9,,9,,,,,,,170,,19,3.1,0,,,,
119,수원,2016-01-04 02:00,5,0,,,1.6,0,290,0,96,0,8.4,4.4,1016.3,0,1020.5,0,,9,,9,,,,,,,150,,19,2.5,0,,,,
119,수원,2016-01-04 03:00,4.6,0,,,1.2,0,270,0,93,0,7.8,3.5,1016.7,0,1020.9,0,,9,,9,,,8,8,Sc,10,200,0,19,2.2,0,,,,
119,수원,2016-01-04 04:00,5.2,0,,,1.5,0,270,0,89,0,7.8,3.5,1017,0,1021.2,0,,9,,9,,,8,8,Sc,10,200,,19,3,0,,,,
119,수원,2016-01-04 05:00,5.1,0,,,1.9,0,290,0,86,0,7.5,2.9,1017.1,0,1021.3,0,,9,,9,,,6,6,Sc,10,200,,19,2.9,0,,,,
119,수원,2016-01-04 06:00,4.8,0,,,2.9,0,320,0,75,0,6.4,.7,1017.9,0,1022.1,0,,9,,9,,,6,6,Sc,10,250,,19,2.2,0,,,,
119,수원,2016-01-04 07:00,3.7,0,,,1.9,0,290,0,79,0,6.2,.3,1018.6,0,1022.9,0,,9,,9,,,3,3,Sc,10,250,,19,.6,0,,,,
119,수원,2016-01-04 08:00,3,0,,,2.1,0,320,0,80,0,6.1,-.1,1019.3,0,1023.6,0,0,0,0,0,,,6,2,ScCi,10,250,,19,.1,0,,,,
119,수원,2016-01-04 09:00,3,0,,,2.1,0,290,0,73,0,5.6,-1.3,1020.1,0,1024.4,0,.2,0,.14,0,,,6,0,Ci,,300,0,19,.6,0,,,,
119,수원,2016-01-04 10:00,4.8,0,,,2.9,0,290,0,50,0,4.3,-4.7,1020.7,0,1025,0,1,0,.59,0,,,4,0,Ci,,600,,4019,2.3,0,,,,
119,수원,2016-01-04 11:00,5.3,0,,,2.4,0,290,0,45,0,4,-5.6,1020.5,0,1024.8,0,1,0,.83,0,,,5,0,Ci,,800,,40,5.1,0,,,,
119,수원,2016-01-04 12:00,6.5,0,,,2.7,0,320,0,37,0,3.6,-7.1,1020,0,1024.2,0,1,0,1.15,0,,,5,0,Ci,,900,,40,7.9,0,,,,
119,수원,2016-01-04 13:00,6.3,0,,,4.2,0,290,0,30,0,2.9,-10,1019.4,0,1023.6,0,1,0,1.44,0,,,5,0,Ci,,1500,,40,5.2,0,,,,
119,수원,2016-01-04 14:00,7.3,0,,,3.3,0,290,0,28,0,2.9,-10,1019.1,0,1023.3,0,1,0,1.29,0,,,5,0,Ci,,2000,,,5.5,0,,,,
119,수원,2016-01-04 15:00,6.9,0,,,4.3,0,270,0,28,0,2.8,-10.3,1018.9,0,1023.1,0,1,0,1.14,0,,,4,0,Ci,,2000,0,,3.6,0,,,,
119,수원,2016-01-04 16:00,4.9,0,,,3.7,0,250,0,44,0,3.8,-6.3,1019.1,0,1023.3,0,1,0,.65,0,,,6,0,Ci,,2000,,,2.1,0,,,,
119,수원,2016-01-04 17:00,3.9,0,,,3.1,0,250,0,50,0,4.1,-5.5,1019.5,0,1023.8,0,.9,0,.24,0,,,6,0,Ci,,2000,,,1.1,0,,,,
119,수원,2016-01-04 18:00,3,0,,,2.4,0,290,0,42,0,3.2,-8.6,1020.1,0,1024.4,0,.1,0,.01,0,,,3,0,Ci,,2000,,,-.4,0,,,,
119,수원,2016-01-04 19:00,1.9,0,,,1.8,0,290,0,39,0,2.7,-10.6,1020.7,0,1025,0,,9,,9,,,,,,,2000,,,-1.5,0,,,,
119,수원,2016-01-04 20:00,1,0,,,2.3,0,320,0,41,0,2.7,-10.8,1021.1,0,1025.4,0,,9,,9,,,,,,,2000,,,-.6,0,,,,
119,수원,2016-01-04 21:00,.9,0,,,2,0,320,0,43,0,2.8,-10.2,1021.8,0,1026.1,0,,9,,9,,,0,0,,,2000,0,,-.8,0,,,,
119,수원,2016-01-04 22:00,0,0,,,1.2,0,290,0,50,0,3,-9.2,1022.2,0,1026.6,0,,9,,9,,,,,,,2000,,,-1.1,0,,,,
119,수원,2016-01-04 23:00,-.5,0,,,1.2,0,290,0,50,0,3,-9.6,1022.2,0,1026.6,0,,9,,9,,,,,,,2000,,,-1.4,0,,,,
119,수원,2016-01-05 00:00,-.4,0,,,3.1,0,320,0,44,0,2.6,-11.1,1022.3,0,1026.7,0,,9,,9,,,4,0,,,2000,,,-1.4,0,,,,
119,수원,2016-01-05 01:00,-.9,0,,,2.9,0,320,0,41,0,2.3,-12.5,1022.4,0,1026.8,0,,9,,9,,,,,,,2000,,,-1.5,0,,,,
119,수원,2016-01-05 02:00,-1.5,0,,,3.3,0,320,0,46,0,2.5,-11.6,1022.5,0,1026.9,0,,9,,9,,,,,,,2000,,,-1.7,0,,,,
119,수원,2016-01-05 03:00,-1.5,0,,,3.1,0,340,0,46,0,2.5,-11.6,1022.7,0,1027.1,0,,9,,9,,,5,0,Ci,,2000,0,,-1.6,0,,,,
119,수원,2016-01-05 04:00,-1.9,0,,,1.8,0,290,0,50,0,2.7,-10.9,1022.6,0,1027,0,,9,,9,,,5,0,Ci,,2000,,,-1.9,0,,,,
119,수원,2016-01-05 05:00,-2.4,0,,,1.7,0,290,0,49,0,2.5,-11.6,1022.2,0,1026.6,0,,9,,9,,,6,3,ScCi,10,2000,,,-2,0,,,,
119,수원,2016-01-05 06:00,-2.4,0,,,2.1,0,320,0,48,0,2.5,-11.9,1022.4,0,1026.8,0,,9,,9,,,7,5,ScCi,10,2000,,,-1.8,0,,,,
119,수원,2016-01-05 07:00,-2.5,0,,,1.9,0,320,0,46,0,2.3,-12.5,1023.1,0,1027.5,0,,9,,9,,,7,4,ScCi,10,2000,,,-2,0,,,,
119,수원,2016-01-05 08:00,-2.9,0,,,1.8,0,340,0,46,0,2.3,-12.9,1023.6,0,1028,0,0,0,0,0,,,6,0,Ci,,2000,,,-2.6,0,,,,
119,수원,2016-01-05 09:00,-2.3,0,,,2.3,0,320,0,44,0,2.3,-12.9,1024.1,0,1028.5,0,0,0,.11,0,,,7,0,Ci,,2000,0,,-1.2,0,,,,
119,수원,2016-01-05 10:00,-1.2,0,,,.9,0,340,0,39,0,2.2,-13.4,1025,0,1029.4,0,.1,0,.34,0,,,8,0,Ci,,2000,,,-.2,0,,,,
119,수원,2016-01-05 11:00,-.4,0,,,1.8,0,320,0,33,0,2,-14.7,1025.2,0,1029.6,0,.4,0,.59,0,,,6,0,Ci,,2000,,,.4,0,,,,
119,수원,2016-01-05 12:00,.4,0,,,3.6,0,340,0,26,0,1.6,-16.9,1024.7,0,1029.1,0,1,0,1.05,0,,,7,0,Ci,,2000,,,1.2,0,,,,
119,수원,2016-01-05 13:00,1.3,0,,,3.7,0,320,0,24,0,1.6,-17.1,1023.8,0,1028.1,0,.9,0,1.13,0,,,6,0,Ci,,2000,,,1.5,0,,,,
119,수원,2016-01-05 14:00,2,0,,,2.7,0,290,0,22,0,1.6,-17.5,1022.7,0,1027,0,1,0,1.18,0,,,3,0,Ci,,2000,,,1.1,0,,,,
119,수원,2016-01-05 15:00,1.9,0,,,2.7,0,290,0,24,0,1.7,-16.5,1022.4,0,1026.7,0,1,0,1.15,0,,,0,0,,,2000,0,,-.2,0,,,,
119,수원,2016-01-05 16:00,.9,0,,,3,0,320,0,26,0,1.7,-16.4,1022.6,0,1026.9,0,1,0,.75,0,,,0,0,,,2000,,,-.6,0,,,,
119,수원,2016-01-05 17:00,.4,0,,,3,0,320,0,29,0,1.8,-15.6,1023.2,0,1027.5,0,.9,0,.27,0,,,0,0,,,2000,,,-1,0,,,,
119,수원,2016-01-05 18:00,-.5,0,,,3,0,340,0,31,0,1.8,-15.6,1023.6,0,1028,0,.1,0,.02,0,,,0,0,,,2000,,,-2.1,0,,,,
119,수원,2016-01-05 19:00,-1.2,0,,,2.1,0,320,0,36,0,2,-14.4,1024.3,0,1028.7,0,,9,,9,,,,,,,2000,,,-2.7,0,,,,
119,수원,2016-01-05 20:00,-1.6,0,,,2.1,0,320,0,40,0,2.2,-13.4,1024.5,0,1028.9,0,,9,,9,,,,,,,2000,,,-2.7,0,,,,
119,수원,2016-01-05 21:00,-1.5,0,,,1.6,0,320,0,42,0,2.3,-12.7,1024.2,0,1028.6,0,,9,,9,,,0,0,,,2000,0,,-2.9,0,,,,
119,수원,2016-01-05 22:00,-2.8,0,,,.4,0,0,0,50,0,2.5,-11.7,1024.6,0,1029,0,,9,,9,,,,,,,2000,,,-3.1,0,,,,
119,수원,2016-01-05 23:00,-2.8,0,,,.3,0,0,0,50,0,2.5,-11.7,1024,0,1028.4,0,,9,,9,,,,,,,2000,,,-3.2,0,,,,
119,수원,2016-01-06 00:00,-3.2,0,,,.8,0,270,0,56,0,2.7,-10.7,1024.3,0,1028.7,0,,9,,9,,,0,0,,,2000,,,-3.1,0,,,,
119,수원,2016-01-06 01:00,-4,0,,,.3,0,0,0,63,0,2.9,-10,1023.5,0,1027.9,0,,9,,9,,,,,,,1800,,,-2.8,0,,,,
119,수원,2016-01-06 02:00,-4.2,0,,,.4,0,0,0,66,0,3,-9.6,1023.2,0,1027.6,0,,9,,9,,,,,,,1600,,,-2.8,0,,,,
119,수원,2016-01-06 03:00,-4.6,0,,,.1,0,0,0,65,0,2.8,-10.1,1023.3,0,1027.7,0,,9,,9,,,4,4,Sc,10,1600,0,,-3.3,0,,,,
119,수원,2016-01-06 04:00,-4.1,0,,,.7,0,180,0,61,0,2.8,-10.5,1023.1,0,1027.5,0,,9,,9,,,5,5,Sc,10,1500,,,-3.1,0,,,,
119,수원,2016-01-06 05:00,-3.4,0,,,.9,0,200,0,62,0,3,-9.6,1023,0,1027.4,0,,9,,9,,,8,8,Sc,10,1300,,,-1.9,0,,,,
119,수원,2016-01-06 06:00,-3,0,,,.8,0,180,0,57,0,2.8,-10.3,1022.7,0,1027.1,0,,9,,9,,,8,8,Sc,10,1500,,,-1.7,0,,,,
119,수원,2016-01-06 07:00,-2.8,0,,,.2,0,0,0,58,0,2.9,-9.9,1023.1,0,1027.5,0,,9,,9,,,8,8,Sc,10,1500,,,-1.6,0,,,,
119,수원,2016-01-06 08:00,-3,0,,,1.4,0,180,0,61,0,3,-9.4,1023.2,0,1027.6,0,0,0,0,0,,,4,4,Sc,10,1000,,,-2.4,0,,,,
119,수원,2016-01-06 09:00,-2.1,0,,,.8,0,180,0,62,0,3.2,-8.4,1023.2,0,1027.6,0,.1,0,.13,0,,,5,1,ScAcCi,10,1000,0,,-1.4,0,,,,
119,수원,2016-01-06 10:00,.3,0,,,1.5,0,160,0,46,0,2.9,-9.9,1022.9,0,1027.2,0,.9,0,.63,0,,,3,1,AcCi,32,1400,,,-.2,0,,,,
119,수원,2016-01-06 11:00,.4,0,,,2.4,0,180,0,49,0,3.1,-9,1023.2,0,1027.5,0,.6,0,.67,0,,,7,4,AcCi,32,1500,,,.3,0,,,,
119,수원,2016-01-06 12:00,1.1,0,,,1.5,0,230,0,46,0,3,-9.2,1022.5,0,1026.8,0,.1,0,.75,0,,,8,1,ScAcCi,10,1500,,,1.4,0,,,,
119,수원,2016-01-06 13:00,2,0,,,1.7,0,230,0,47,0,3.3,-8.1,1021.8,0,1026.1,0,0,0,.72,0,,,10,1,ScAs,10,1400,,,2.6,0,,,,
119,수원,2016-01-06 14:00,2.7,0,,,1.5,0,250,0,53,0,3.9,-5.9,1020.8,0,1025.1,0,0,0,.8,0,,,8,2,ScAcCi,10,1400,,,2.4,0,,,,
119,수원,2016-01-06 15:00,2.8,0,,,1.5,0,320,0,52,0,3.9,-6.1,1019.8,0,1024.1,0,.1,0,.68,0,,,8,3,AcCi,32,1300,0,,.2,0,,,,
119,수원,2016-01-06 16:00,3,0,,,1.5,0,290,0,54,0,4.1,-5.4,1019.3,0,1023.6,0,0,0,.35,0,,,7,1,ScCi,10,1400,,,0,0,,,,
119,수원,2016-01-06 17:00,2.4,0,,,1.9,0,290,0,59,0,4.3,-4.8,1019.4,0,1023.7,0,0,0,.13,0,,,8,5,ScCi,10,1200,,,-.2,0,,,,
119,수원,2016-01-06 18:00,1.9,0,,,1.8,0,290,0,62,0,4.3,-4.6,1019.4,0,1023.7,0,0,0,.01,0,,,8,8,Sc,10,1100,,,-.2,0,,,,
119,수원,2016-01-06 19:00,1.6,0,,,2.8,0,320,0,56,0,3.8,-6.2,1019.9,0,1024.2,0,,9,,9,,,,,,,1300,,,-.2,0,,,,
119,수원,2016-01-06 20:00,.7,0,,,2.4,0,320,0,57,0,3.7,-6.8,1020.3,0,1024.6,0,,9,,9,,,,,,,1400,,,-.2,0,,,,
119,수원,2016-01-06 21:00,-.2,0,,,1.8,0,290,0,60,0,3.6,-7,1020.3,0,1024.6,0,,9,,9,,,3,3,Sc,10,1300,0,,-.4,0,,,,
119,수원,2016-01-06 22:00,-.4,0,,,1.9,0,320,0,62,0,3.7,-6.8,1020.6,0,1024.9,0,,9,,9,,,,,,,1300,,,-.6,0,,,,
119,수원,2016-01-06 23:00,-1.1,0,,,2.3,0,340,0,60,0,3.4,-7.8,1020.7,0,1025.1,0,,9,,9,,,,,,,1300,,,-.8,0,,,,
119,수원,2016-01-07 00:00,-1.5,0,,,2.5,0,320,0,59,0,3.2,-8.4,1020.9,0,1025.3,0,,9,,9,,,0,0,,,1300,,,-1,0,,,,
119,수원,2016-01-07 01:00,-2.3,0,,,1.7,0,320,0,60,0,3.1,-9,1021.1,0,1025.5,0,,9,,9,,,,,,,1400,,,-1.1,0,,,,
119,수원,2016-01-07 02:00,-2.9,0,,,1,0,290,0,66,0,3.3,-8.3,1021,0,1025.4,0,,9,,9,,,,,,,1200,,,-1.3,0,,,,
119,수원,2016-01-07 03:00,-3.2,0,,,1.4,0,290,0,64,0,3.1,-9,1021.1,0,1025.5,0,,9,,9,,,0,0,,,1300,0,,-1.6,0,,,,
119,수원,2016-01-07 04:00,-3.6,0,,,1.5,0,320,0,63,0,3,-9.6,1021,0,1025.4,0,,9,,9,,,0,0,,,1600,,,-1.7,0,,,,
119,수원,2016-01-07 05:00,-4.2,0,,,1,0,320,0,65,0,2.9,-9.8,1020.9,0,1025.3,0,,9,,9,,,0,0,,,1800,,,-1.9,0,,,,
